game_id,event_num,season,season_type,period,game_clock,description,original_ruling,final_ruling,overturned,crew_chief_id,challenging_team,event_msg_type,challenge_action_number,challenge_action_clock,challenge_action_person_id,resolution_method,challenged_action_number,challenged_period,challenged_clock,challenged_action_type,challenged_action_subtype,challenged_description,challenge_raw_type,taxonomy_category,taxonomy_label,mapping_note
0022400325,88,2024-25,Regular Season,1,PT05M53.00S,Instant Replay1st Period (7:26 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1830.0,,,88,PT05M53.00S,86,previous_play,85,1,PT05M59.00S,Rebound,Unknown,Jokić REBOUND (Off:2 Def:2),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400326,414,2024-25,Regular Season,3,PT06M11.00S,Instant Replay3rd Period (8:32 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1626300.0,,,414,PT06M11.00S,411,previous_same_clock,465,3,PT06M11.00S,Rebound,Unknown,WIZARDS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400328,471,2024-25,Regular Season,3,PT04M04.00S,Instant Replay3rd Period (9:09 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,202027.0,,,471,PT04M04.00S,465,person_id_action_number,465,3,PT04M04.00S,Foul,Offensive Charge,Boucher Offensive Charge Foul (P1) (T.Maddox),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400329,366,2024-25,Regular Season,3,PT10M11.00S,Instant Replay3rd Period (9:29 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,366,PT10M11.00S,362,person_id_action_number,362,3,PT10M11.00S,Foul,Shooting,Monk S.FOUL (P3.T2) (J.Butler),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400329,639,2024-25,Regular Season,4,PT06M31.00S,Instant Replay4th Period (10:15 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,639,PT06M31.00S,636,previous_same_clock,658,4,PT06M31.00S,Turnover,Lost Ball,Jackson Jr. Lost Ball Turnover (P3.T19),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400329,660,2024-25,Regular Season,4,PT04M57.00S,Instant Replay4th Period (10:20 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,660,PT04M57.00S,656,person_id_action_number,656,4,PT04M57.00S,Foul,Offensive,Pippen Jr. OFF.Foul (P1) (P.Fraher),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400329,712,2024-25,Regular Season,4,PT01M39.00S,Instant Replay4th Period (10:30 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,712,PT01M39.00S,710,previous_same_clock,709,4,PT01M39.00S,Rebound,Unknown,GRIZZLIES Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400331,447,2024-25,Regular Season,3,PT06M45.00S,Instant Replay3rd Period (9:42 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203592.0,,,447,PT06M45.00S,393,person_id_action_number,393,3,PT10M24.00S,Foul,Shooting,Vucevic S.FOUL (P2.T3) (T.Ford),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400331,518,2024-25,Regular Season,3,PT02M04.00S,Instant Replay3rd Period (9:52 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,203592.0,,,518,PT02M04.00S,511,person_id_action_number,511,3,PT02M04.00S,Foul,Personal,Paul P.FOUL (P2.T3) (S.Mehta),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400332,658,2024-25,Regular Season,4,PT01M24.00S,Instant Replay4th Period (12:16 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1626301.0,,,658,PT01M24.00S,656,previous_same_clock,661,4,PT01M24.00S,Turnover,Out of Bounds Lost Ball Turnover,Wiggins Out of Bounds Lost Ball Turnover (P3.T10),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400333,398,2024-25,Regular Season,3,PT08M19.00S,Instant Replay3rd Period (8:34 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,200834.0,,,398,PT08M19.00S,393,previous_play,391,3,PT08M21.00S,Turnover,Bad Pass,Bitadze Bad Pass Turnover (P3.T13),Turnover: Bad Pass,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400333,562,2024-25,Regular Season,4,PT07M12.00S,Instant Replay4th Period (9:11 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,200834.0,,,562,PT07M12.00S,0,previous_same_clock,560,4,PT07M12.00S,Turnover,Offensive Goaltending,Drummond Offensive Goaltending Turnover (P4.T16),Turnover: Offensive Goaltending,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400334,269,2024-25,Regular Season,2,PT03M35.00S,Instant Replay2nd Period (8:25 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202041.0,,,269,PT03M35.00S,267,previous_play,266,2,PT03M42.00S,Rebound,Unknown,Davis REBOUND (Off:1 Def:1),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400334,337,2024-25,Regular Season,2,PT00M30.20S,Instant Replay2nd Period (8:39 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202041.0,,,337,PT00M30.20S,334,person_id_action_number,334,2,PT00M30.20S,Foul,Offensive Charge,Hunter Offensive Charge Foul (P2) (E.Dalen),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400334,362,2024-25,Regular Season,3,PT11M14.00S,Instant Replay3rd Period (9:00 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,202041.0,,,362,PT11M14.00S,358,person_id_action_number,358,3,PT11M14.00S,Foul,Offensive Charge,Johnson Offensive Charge Foul (P4) (M.Myers),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400334,757,2024-25,Regular Season,5,PT00M25.90S,Instant Replay1st OT (10:17 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202041.0,,,757,PT00M25.90S,754,previous_same_clock,753,5,PT00M25.90S,Rebound,Unknown,Lakers Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400335,504,2024-25,Regular Season,4,PT05M41.00S,Instant Replay4th Period (9:39 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,201638.0,,,504,PT05M41.00S,502,previous_same_clock,510,4,PT05M41.00S,Rebound,Unknown,CELTICS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400335,576,2024-25,Regular Season,4,PT00M23.70S,Instant Replay4th Period (9:56 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,201638.0,,,576,PT00M23.70S,573,person_id_action_number,573,4,PT00M23.70S,Foul,Shooting,Brown S.FOUL (P3.PN) (B.Taylor),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400337,398,2024-25,Regular Season,3,PT09M33.00S,Instant Replay3rd Period (9:30 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,1151.0,,,398,PT09M33.00S,368,person_id_action_number,368,3,PT09M33.00S,Foul,Shooting,Murray S.FOUL (P2.T2) (S.Corbin),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400338,498,2024-25,Regular Season,3,PT01M18.00S,Instant Replay3rd Period (11:53 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627962.0,,,498,PT01M18.00S,495,person_id_action_number,495,3,PT01M18.00S,Foul,Offensive,Payton II OFF.Foul (P1) (K.Lane),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400340,216,2024-25,Regular Season,2,PT07M57.00S,Instant Replay2nd Period (1:47 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,216,PT07M57.00S,213,previous_same_clock,219,2,PT07M57.00S,Rebound,Unknown,Williams REBOUND (Off:2 Def:1),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400340,382,2024-25,Regular Season,3,PT07M13.00S,Instant Replay3rd Period (2:32 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,382,PT07M13.00S,380,person_id_action_number,380,3,PT07M13.00S,Foul,Offensive,Miller OFF.Foul (P4) (T.Brothers),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400341,692,2024-25,Regular Season,4,PT02M00.00S,Instant Replay4th Period (9:21 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1162.0,,,692,PT02M00.00S,689,previous_same_clock,693,4,PT02M00.00S,Turnover,Lost Ball,Poole Lost Ball Turnover (P6.T17),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400342,271,2024-25,Regular Season,2,PT04M28.00S,Instant Replay2nd Period (7:56 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1628951.0,,,271,PT04M28.00S,267,person_id_action_number,267,2,PT04M28.00S,Foul,Shooting,Mitchell S.FOUL (P1.PN) (J.Butler),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400342,345,2024-25,Regular Season,3,PT11M43.00S,Instant Replay3rd Period (8:26 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1628951.0,,,345,PT11M43.00S,341,person_id_action_number,341,3,PT11M43.00S,Foul,Offensive,Ingram OFF.Foul (P1) (J.Butler),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400344,677,2024-25,Regular Season,4,PT00M48.20S,Instant Replay4th Period (9:49 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,1148.0,,,677,PT00M48.20S,674,person_id_action_number,674,4,PT00M48.20S,Foul,Personal,Mitchell P.FOUL (P3.PN) (P.Ransom),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400345,657,2024-25,Regular Season,4,PT05M15.00S,Instant Replay4th Period (10:12 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,1628159.0,,,657,PT05M15.00S,655,previous_play,651,4,PT05M22.00S,Made Shot,Putback Layup Shot,Brown 3' Putback Layup (17 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022400345,735,2024-25,Regular Season,4,PT00M17.10S,Instant Replay4th Period (10:27 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628159.0,,,735,PT00M17.10S,722,previous_play,729,4,PT00M19.10S,Jump Ball,, ,Stoppage: Jump Ball,stoppage_replay_administration,Stoppage/replay administration,Jump-ball challenge mapped as stoppage administration.
0022400346,590,2024-25,Regular Season,4,PT03M41.00S,Instant Replay4th Period (10:12 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,101284.0,,,590,PT03M41.00S,584,person_id_action_number,584,4,PT03M41.00S,Foul,Shooting,Beal S.FOUL (P4.T2) (D.Taylor),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400347,490,2024-25,Regular Season,3,PT00M38.70S,Instant Replay3rd Period (2:45 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,200833.0,,,490,PT00M38.70S,487,previous_same_clock,493,3,PT00M38.70S,Rebound,Unknown,BULLS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400348,522,2024-25,Regular Season,4,PT08M02.00S,Instant Replay4th Period (5:34 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,522,PT08M02.00S,519,previous_same_clock,532,4,PT08M02.00S,Turnover,Offensive Foul Turnover,Lopez Offensive Foul Turnover (P2.T15),Turnover: Offensive Foul Turnover,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400348,566,2024-25,Regular Season,4,PT05M46.00S,Instant Replay4th Period (5:41 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,566,PT05M46.00S,563,previous_same_clock,578,4,PT05M46.00S,Made Shot,Tip Layup Shot,C. Johnson 2' Tip Layup Shot (21 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022400349,294,2024-25,Regular Season,2,PT02M28.00S,Instant Replay2nd Period (6:02 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204059.0,,,294,PT02M28.00S,292,previous_same_clock,295,2,PT02M28.00S,Turnover,Out of Bounds - Bad Pass Turnover,Smith Jr. Out of Bounds - Bad Pass Turnover Turnover (P1.T10),Turnover: Out of Bounds - Bad Pass Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400349,550,2024-25,Regular Season,4,PT08M07.00S,Instant Replay4th Period (6:59 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,204059.0,,,550,PT08M07.00S,542,person_id_action_number,542,4,PT08M07.00S,Foul,Offensive Charge,Walker Offensive Charge Foul (P1) (S.Twardoski),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400349,613,2024-25,Regular Season,4,PT02M41.00S,Instant Replay4th Period (7:16 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204059.0,,,613,PT02M41.00S,610,person_id_action_number,610,4,PT02M41.00S,Foul,Offensive,Mathurin OFF.Foul (P3) (T.Ford),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400349,630,2024-25,Regular Season,4,PT00M51.80S,Instant Replay4th Period (7:22 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204059.0,,,630,PT00M51.80S,627,previous_same_clock,631,4,PT00M51.80S,Turnover,Lost Ball,Haliburton Lost Ball Turnover (P2.T17),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400350,554,2024-25,Regular Season,3,PT01M39.00S,Instant Replay3rd Period (7:52 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,200834.0,,,554,PT01M39.00S,550,person_id_action_number,550,3,PT01M39.00S,Foul,Shooting,Mathews S.FOUL (P4.T3) (M.Lindsay),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400351,340,2024-25,Regular Season,3,PT08M39.00S,Instant Replay3rd Period (7:31 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203591.0,,,340,PT08M39.00S,338,previous_play,337,3,PT08M42.00S,Rebound,Unknown,Robinson REBOUND (Off:0 Def:2),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400352,204,2024-25,Regular Season,2,PT09M28.00S,Instant Replay2nd Period (7:15 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2003.0,,,204,PT09M28.00S,197,person_id_action_number,197,2,PT09M28.00S,Foul,Offensive,Allen OFF.Foul (P2) (S.Mehta),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400354,394,2024-25,Regular Season,3,PT08M50.00S,Instant Replay3rd Period (8:30 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,394,PT08M50.00S,392,previous_same_clock,391,3,PT08M50.00S,Rebound,Unknown,SPURS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400354,677,2024-25,Regular Season,4,PT00M47.20S,Instant Replay4th Period (9:21 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,677,PT00M47.20S,674,previous_same_clock,683,4,PT00M47.20S,Rebound,Unknown,SPURS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400355,303,2024-25,Regular Season,2,PT03M01.00S,Instant Replay2nd Period (9:29 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2534.0,,,303,PT03M01.00S,299,person_id_action_number,299,2,PT03M01.00S,Foul,Shooting,Edwards S.FOUL (P2.PN) (Z.Zarba),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400355,352,2024-25,Regular Season,3,PT11M47.00S,Instant Replay3rd Period (9:54 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2534.0,,,352,PT11M47.00S,349,person_id_action_number,349,3,PT11M47.00S,Foul,Personal,Green P.FOUL (P3.T1) (D.Scott),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400356,81,2024-25,Regular Season,1,PT04M24.00S,Instant Replay1st Period (9:24 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628954.0,,,81,PT04M24.00S,78,person_id_action_number,78,1,PT04M24.00S,Foul,Offensive,Miller OFF.Foul (P1) (K.Lane),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400356,587,2024-25,Regular Season,4,PT02M59.00S,Instant Replay4th Period (11:17 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1628954.0,,,587,PT02M59.00S,584,person_id_action_number,584,4,PT02M59.00S,Foul,Shooting,Sengun S.FOUL (P4.PN) (J.Van Duyne),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400357,299,2024-25,Regular Season,2,PT02M17.00S,Instant Replay2nd Period (10:04 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202027.0,,,299,PT02M17.00S,297,previous_same_clock,300,2,PT02M17.00S,Turnover,Out of Bounds - Bad Pass Turnover,Kessler Out of Bounds - Bad Pass Turnover Turnover (P1.T10),Turnover: Out of Bounds - Bad Pass Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400358,576,2024-25,Regular Season,4,PT04M20.00S,Instant Replay4th Period (11:39 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,1662.0,,,576,PT04M20.00S,574,person_id_action_number,574,4,PT04M20.00S,Foul,Personal,Ayton P.FOUL (P6.T3) (B.Kennedy),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400359,346,2024-25,Regular Season,2,PT00M06.00S,Instant Replay2nd Period (8:41 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,346,PT00M06.00S,338,previous_play,334,2,PT00M10.50S,Free Throw,Free Throw 2 of 2,Barnes Free Throw 2 of 2 (7 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022400359,537,2024-25,Regular Season,4,PT09M34.00S,Instant Replay4th Period (9:35 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,1146.0,,,537,PT09M34.00S,534,person_id_action_number,534,4,PT09M34.00S,Foul,Shooting,Olynyk S.FOUL (P2.T1) (G.Petraitis),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400360,626,2024-25,Regular Season,4,PT05M57.00S,Instant Replay4th Period (9:15 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1830.0,,,626,PT05M57.00S,624,previous_play,623,4,PT06M07.00S,Rebound,Unknown,Juzang REBOUND (Off:1 Def:1),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400360,696,2024-25,Regular Season,4,PT01M26.00S,Instant Replay4th Period (9:31 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1830.0,,,696,PT01M26.00S,694,previous_same_clock,693,4,PT01M26.00S,Rebound,Unknown,PISTONS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400361,284,2024-25,Regular Season,2,PT05M10.00S,Instant Replay2nd Period (7:57 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627541.0,,,284,PT05M10.00S,282,previous_play,279,2,PT05M11.00S,Rebound,Unknown,Thunder Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400361,424,2024-25,Regular Season,3,PT06M27.00S,Instant Replay3rd Period (8:40 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627541.0,,,424,PT06M27.00S,420,previous_same_clock,427,3,PT06M27.00S,Rebound,Unknown,Thunder Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400362,681,2024-25,Regular Season,4,PT03M12.00S,Instant Replay4th Period (9:18 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,681,PT03M12.00S,678,previous_same_clock,686,4,PT03M12.00S,Turnover,Out of Bounds - Bad Pass Turnover,Martin Out of Bounds - Bad Pass Turnover Turnover (P1.T7),Turnover: Out of Bounds - Bad Pass Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400362,733,2024-25,Regular Season,4,PT00M29.70S,Instant Replay4th Period (9:28 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,733,PT00M29.70S,730,previous_play,728,4,PT00M31.00S,Made Shot,Jump Shot,Ball 3PT Jump Shot (34 PTS) (Martin 1 AST),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022400363,342,2024-25,Regular Season,3,PT08M52.00S,Instant Replay3rd Period (8:52 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,342,PT08M52.00S,340,previous_same_clock,347,3,PT08M52.00S,Foul,Shooting,Holiday S.FOUL (P1.T2) (T.Brothers),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400364,319,2024-25,Regular Season,2,PT03M06.00S,Instant Replay2nd Period (8:33 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,200833.0,,,319,PT03M06.00S,315,person_id_action_number,315,2,PT03M06.00S,Foul,Personal,Olynyk P.FOUL (P3.PN) (E.Dalen),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400364,494,2024-25,Regular Season,3,PT03M30.00S,Instant Replay3rd Period (9:17 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,200833.0,,,494,PT03M30.00S,490,person_id_action_number,490,3,PT03M30.00S,Foul,Offensive,Dick OFF.Foul (P4) (B.Taylor),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400365,297,2024-25,Regular Season,2,PT01M23.00S,Instant Replay2nd Period (8:59 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1162.0,,,297,PT01M23.00S,295,previous_play,293,2,PT01M25.00S,Rebound,Unknown,McCollum REBOUND (Off:0 Def:4),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400365,598,2024-25,Regular Season,4,PT05M49.00S,Instant Replay4th Period (10:09 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1162.0,,,598,PT05M49.00S,596,previous_same_clock,595,4,PT05M49.00S,Rebound,Unknown,Pelicans Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400366,429,2024-25,Regular Season,3,PT09M09.00S,Instant Replay3rd Period (9:28 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202035.0,,,429,PT09M09.00S,426,previous_same_clock,431,3,PT09M09.00S,Rebound,Unknown,Warriors Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400367,386,2024-25,Regular Season,3,PT06M39.00S,Instant Replay3rd Period (11:10 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2002.0,,,386,PT06M39.00S,383,person_id_action_number,383,3,PT06M39.00S,Foul,Shooting,Randle S.FOUL (P2.T1) (P.Fraher),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400367,422,2024-25,Regular Season,3,PT02M54.00S,Instant Replay3rd Period (11:19 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2002.0,,,422,PT02M54.00S,418,person_id_action_number,418,3,PT02M54.00S,Foul,Shooting,Brunson S.FOUL (P1.T3) (D.Collins),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400368,546,2024-25,Regular Season,4,PT07M52.00S,Instant Replay4th Period (10:36 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1151.0,,,546,PT07M52.00S,543,person_id_action_number,543,4,PT07M52.00S,Foul,Shooting,Lively II S.FOUL (P4.PN) (C.Kirkland),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400369,382,2024-25,Regular Season,3,PT09M26.00S,Instant Replay3rd Period (10:30 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627526.0,,,382,PT09M26.00S,380,previous_same_clock,439,3,PT09M26.00S,Turnover,Out of Bounds Lost Ball Turnover,Mathurin Out of Bounds Lost Ball Turnover (P1.T7),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400370,409,2024-25,Regular Season,3,PT10M17.00S,Instant Replay3rd Period (9:32 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203591.0,,,409,PT10M17.00S,406,previous_play,417,3,PT10M18.00S,Rebound,Unknown,Hawks Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400370,726,2024-25,Regular Season,4,PT00M08.00S,Instant Replay4th Period (10:31 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203591.0,,,726,PT00M08.00S,730,person_id_action_number,730,4,PT00M11.10S,Turnover,Out of Bounds - Bad Pass Turnover,Paul Out of Bounds - Bad Pass Turnover Turnover (P4.T16),Turnover: Out of Bounds - Bad Pass Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
